-0.21493497,-0.5418229,1.7701911
-0.22340623,-0.5189604,1.774395
-0.23537272,-0.5357097,1.768182
-0.21815355,-0.5261012,1.7723143
-0.24092813,-0.50146943,1.7679842
-0.25607482,-0.50229186,1.7615436
-0.22564702,-0.49889404,1.7738631
-0.25354928,-0.5200263,1.7628267
-0.23708057,-0.5141831,1.768889
-0.24905854,-0.53141356,1.7633294
-0.16960719,-0.54208267,1.7878288
-0.20053636,-0.54403585,1.77631
-0.19166979,-0.51184785,1.7799696
-0.20494467,-0.53408426,1.7768208
-0.17293134,-0.5266776,1.7848289
-0.16060267,-0.5101723,1.7904897
-0.20597099,-0.5083364,1.7769325
-0.18547748,-0.545641,1.784811
-0.17562479,-0.50702155,1.7849491
-0.15627344,-0.51656467,1.7875382
-0.18767981,-0.52345705,1.7806089
-0.12185063,-0.5274441,1.7884457
-0.14144225,-0.52398413,1.7901165
-0.1095442,-0.5193527,1.8024789
-0.10624113,-0.53219265,1.7993132
-0.15400091,-0.5418909,1.7887644
-0.11880971,-0.5471416,1.7891164
-0.12528881,-0.5167158,1.7944344
-0.13778226,-0.53512406,1.7865775
-0.14447029,-0.50486636,1.7957814
-0.07722998,-0.5184785,1.8165652
-0.09350027,-0.51670736,1.811627
-0.054665808,-0.5440227,1.8173963
-0.07103628,-0.5431078,1.8155929
-0.0581867,-0.52557176,1.8176858
-0.07399206,-0.5323074,1.8162937
-0.08685291,-0.5517213,1.8120222
-0.09026515,-0.5309296,1.8109506
-0.102963835,-0.5437787,1.7996641
-0.061545264,-0.508207,1.8183693
-0.002806217,-0.55227506,1.8341026
-0.006569162,-0.5330553,1.8347899
-0.038634136,-0.5402721,1.8249252
-0.025101367,-0.5260585,1.8312374
-0.021728609,-0.54215705,1.8322381
-0.008430105,-0.52494764,1.8357682
-0.03518772,-0.5579221,1.8259509
-0.017554263,-0.5649538,1.8343266
-0.04153313,-0.527177,1.8235141
0.007143782,-0.5186232,1.8385094
0.04876556,-0.55344486,1.8526355
0.05965595,-0.52658343,1.8569574
0.031172879,-0.55232066,1.8461866
0.051948834,-0.5692989,1.8548179
0.034750793,-0.5694895,1.8459731
0.024477232,-0.51950276,1.8441635
0.045379113,-0.5369405,1.8520408
0.027098088,-0.5331164,1.8453763
0.014181233,-0.5526265,1.8377701
0.012482168,-0.54393077,1.8388067
0.094691105,-0.52691776,1.8643819
0.084607005,-0.56246734,1.8691076
0.084221445,-0.554848,1.8655719
0.100135945,-0.54938203,1.869255
0.06457603,-0.54801977,1.85759
0.10667565,-0.5739234,1.8767848
0.06906025,-0.56825894,1.861298
0.079587035,-0.53442484,1.8616434
0.1177361,-0.548113,1.8710651
0.16599125,-0.5340625,1.8853874
0.17556322,-0.57242364,1.8896282
0.12176913,-0.56500256,1.8788874
0.1524355,-0.5432701,1.883128
0.13793783,-0.56051326,1.8842236
0.17198043,-0.55494785,1.8847657
0.13380036,-0.54200625,1.8766403
0.15625146,-0.5706547,1.8882002
0.15574686,-0.56016475,1.8853347
0.186179,-0.5371276,1.8936882
0.20772366,-0.5524405,1.902915
0.225365,-0.56157327,1.9097018
0.20304869,-0.53397715,1.903739
0.18933828,-0.55361664,1.8916451
0.21277374,-0.5723492,1.9046406
0.2267168,-0.5531975,1.9097905
0.19128042,-0.56679666,1.8946433
0.27769914,-0.5421413,1.92545
0.265013,-0.57579297,1.9142319
0.2619077,-0.5594614,1.9107156
0.2870284,-0.5805961,1.920007
0.24691342,-0.56599545,1.9097921
0.24977297,-0.58174837,1.9086154
0.24128944,-0.5453465,1.9135749
0.28426325,-0.5636784,1.920405
0.2588196,-0.5434755,1.9203795
0.3339631,-0.5513261,1.9399014
0.3234171,-0.57636404,1.9277143
0.2957038,-0.5526765,1.9268459
0.3380732,-0.569274,1.9333508
0.3563957,-0.5542509,1.9468668
0.3028044,-0.57437044,1.9226949
0.30740035,-0.5927375,1.9260103
0.34350324,-0.5893274,1.9334489
0.3198713,-0.5586191,1.9334177
0.29794323,-0.54361624,1.9329824
0.35910454,-0.5706612,1.941716
0.37177372,-0.54864305,1.9531392
0.3998367,-0.57109326,1.9618189
0.37712196,-0.5680549,1.9506555
0.38187337,-0.5867517,1.9504826
0.40161097,-0.59958035,1.9555812
0.36291626,-0.5883072,1.9406509
0.4000035,-0.5847383,1.9573516
0.41040564,-0.5598305,1.9678352
0.3977272,-0.5546163,1.9621228
0.41967845,-0.5833603,1.9601871
0.4756945,-0.5905272,1.9759868
0.4759777,-0.5627224,1.9821157
0.43981048,-0.59634733,1.9658101
0.45718727,-0.578783,1.9726149
0.43782404,-0.5667559,1.9706188
0.4644076,-0.6007147,1.9722873
0.47574496,-0.5764986,1.9784094
0.43817377,-0.5801773,1.9656743
0.45181978,-0.55996597,1.9735909
0.4241827,-0.60180455,1.9609091
0.5428143,-0.6072679,1.9969711
0.49509576,-0.57453585,1.9851664
0.5016563,-0.6092955,1.9795034
0.5134487,-0.5856221,1.9922764
0.5163868,-0.575411,1.9948684
0.53743595,-0.5739531,2.0049279
0.5176535,-0.6041572,1.9860715
0.5148261,-0.5585709,1.9964254
0.49947846,-0.5931306,1.9832213
0.49009424,-0.5558148,1.9881696
0.5433233,-0.5938051,2.0024686
0.56069535,-0.575532,1.9943423
0.5623579,-0.59099406,2.0045645
0.5628001,-0.60580266,2.002445
-0.61867404,-0.25636077,1.1778704
-0.6225713,-0.28365272,1.290332
-0.6335966,-0.2860605,1.2899404
-0.56947994,-0.27373907,1.2214093
-0.5593014,-0.27172577,1.2285589
-0.556406,-0.27457547,1.2398726
-0.5408926,-0.28245902,1.247975
-0.5562268,-0.28743842,1.2392793
-0.5343655,-0.28808406,1.2735786
-0.54695225,-0.27286708,1.2506717
-0.46427658,-0.30228528,1.1908702
-0.48772582,-0.28401178,1.1917115
-0.4692935,-0.2951704,1.1946303
-0.4800066,-0.2853433,1.1935235
-0.4778593,-0.29569447,1.192606
-0.4836718,-0.30604988,1.1912636
-0.4733518,-0.3041273,1.1915065
-0.5211323,-0.28408608,1.2753766
-0.44580352,-0.3066266,1.1870211
-0.44942346,-0.2930197,1.2007623
-0.45710978,-0.29074246,1.1971225
-0.4502921,-0.27879518,1.2012867
-0.45770514,-0.27812797,1.1978819
-0.45658344,-0.30346167,1.1919789
-0.30078316,-0.22365154,0.8667131
-0.30242342,-0.21561997,0.86763847
-0.28957543,-0.20575696,0.93570787
-0.2975613,-0.20771642,0.87455016
-0.2910622,-0.19842039,0.869607
-0.30365497,-0.20747086,0.8676063
-0.3008143,-0.1931526,0.86728287
-0.3050304,-0.20060587,0.86602503
-0.3063517,-0.1926682,0.8648442
-0.2931477,-0.23198187,0.86753786
-0.29832873,-0.2179748,0.88335294
-0.29967922,-0.23194306,0.8665026
-0.29780674,-0.23905313,0.8649431
-0.2981039,-0.19906943,0.8675018
-0.28540406,-0.21088047,1.0892125
-0.29341173,-0.22212617,0.87614983
-0.2931892,-0.19088031,0.87085384
-0.44162273,-0.4402294,1.7033803
-0.46492508,-0.42998874,1.4789292
-0.41444618,-0.4570312,1.7152045
-0.4271016,-0.47616574,1.7123661
-0.44304472,-0.46093327,1.7072955
-0.418861,-0.44417667,1.7151349
-0.4453206,-0.38544843,1.7132564
-0.44912294,-0.43048128,1.6159072
-0.43404067,-0.44607133,1.7088566
-0.43556178,-0.4294958,1.7006505
-0.41728908,-0.38159996,1.7188122
-0.42625275,-0.4145437,1.7115046
-0.41388047,-0.39573684,1.7175701
-0.44028744,-0.39706185,1.6935586
-0.4115102,-0.47219628,1.714505
-0.43141016,-0.46236694,1.710815
-0.431906,-0.38382277,1.7149588
-0.40798756,-0.40782586,1.7171385
-0.42064834,-0.4268293,1.7130404
-0.4282852,-0.39814866,1.7128202
-0.43457624,-0.4096132,1.6883149
-0.3857632,-0.39257088,1.7289095
-0.39679977,-0.40986124,1.7223816
-0.39777148,-0.47146335,1.7195343
-0.37060863,-0.4703421,1.7325476
-0.40441117,-0.44097766,1.7202016
-0.40868866,-0.42824084,1.7187865
-0.36906022,-0.38850403,1.7348285
-0.3904195,-0.4408296,1.725569
-0.36856297,-0.40720445,1.735505
-0.37830818,-0.42201573,1.7295134
-0.38721657,-0.45550346,1.7260435
-0.4023045,-0.45802882,1.7200412
-0.38451198,-0.4713737,1.7266566
-0.402897,-0.37927482,1.7235558
-0.3979061,-0.39230734,1.7220691
-0.39285228,-0.42410043,1.7240355
-0.38198173,-0.40794027,1.7289549
-0.36452186,-0.4213585,1.7356222
-0.3769743,-0.44082287,1.7308345
-0.37236524,-0.45235986,1.731596
-0.32868323,-0.4479415,1.7443299
-0.351438,-0.48190504,1.7359223
-0.35679388,-0.38929054,1.7411551
-0.32117683,-0.47666374,1.7424692
-0.3496534,-0.42022258,1.7413825
-0.33185133,-0.4332284,1.7450184
-0.32034212,-0.41559285,1.7491629
-0.36208123,-0.4381577,1.7360902
-0.3404588,-0.40538654,1.7466106
-0.35783392,-0.45121345,1.7356188
-0.3253144,-0.462905,1.742451
-0.31825817,-0.43259203,1.7495557
-0.33913755,-0.4628908,1.7376312
-0.34364516,-0.44997928,1.7394727
-0.3477539,-0.43679452,1.7407467
-0.35578665,-0.4684956,1.7353168
-0.35336867,-0.40506998,1.7421547
-0.3222329,-0.39799583,1.7492495
-0.31457362,-0.4469143,1.7494929
-0.34135577,-0.38650236,1.7458161
-0.3388597,-0.4839902,1.7384906
-0.33522114,-0.4177312,1.7454425
-0.27945763,-0.45476428,1.7588845
-0.29835558,-0.4426928,1.7542276
-0.3023315,-0.42953733,1.7545624
-0.28036425,-0.3974488,1.7649183
-0.2929702,-0.47619468,1.7555375
-0.26209298,-0.47067872,1.7636244
-0.2904039,-0.49290323,1.7549193
-0.31048727,-0.46068445,1.7489265
-0.28444505,-0.443217,1.7589716
-0.26820374,-0.43864834,1.7636414
-0.2883082,-0.42955348,1.7598435
-0.2725098,-0.42659804,1.7640327
-0.26686192,-0.45903057,1.7642511
-0.29682374,-0.46206295,1.7546879
-0.262802,-0.391039,1.7672606
-0.30564952,-0.4142274,1.7545305
-0.30966637,-0.39988205,1.754337
-0.29061574,-0.41148135,1.7603061
-0.2736811,-0.48654246,1.7580614
-0.27832335,-0.4753635,1.7594755
-0.27568585,-0.41035986,1.7646693
-0.30814987,-0.47846144,1.7492602
-0.29362658,-0.39619187,1.7602593
-0.22927746,-0.48463607,1.7741055
-0.22973219,-0.403803,1.7784379
-0.24166532,-0.42140868,1.773253
-0.23223498,-0.46866614,1.7760829
-0.21308474,-0.47951508,1.7792515
-0.23849417,-0.43682936,1.7741548
-0.25119498,-0.4562474,1.7701547
-0.2174918,-0.4698938,1.7819798
-0.24351351,-0.4834678,1.7677064
-0.22011396,-0.45110288,1.7814292
-0.21453966,-0.40282887,1.7841606
-0.25910345,-0.4856794,1.7617944
-0.2604695,-0.40828487,1.7682303
-0.2361248,-0.45531327,1.7761847
-0.22703266,-0.42163664,1.7787039
-0.24814172,-0.4724796,1.7697054
-0.2544071,-0.44023558,1.7688786
-0.24495216,-0.40549955,1.7725245
-0.22316971,-0.43438324,1.7789536
-0.25744066,-0.42448103,1.7683028
-0.17921251,-0.49383754,1.7869251
-0.17965515,-0.41292748,1.7926452
-0.16998662,-0.46044585,1.7928019
-0.17651978,-0.42914048,1.7920728
-0.16704161,-0.4771318,1.7927759
-0.20157635,-0.46599498,1.7856505
-0.16114792,-0.42941922,1.798597
-0.21038479,-0.49818733,1.7776499
-0.1984503,-0.39875782,1.788579
-0.2074008,-0.43105888,1.7827227
-0.18875812,-0.44581375,1.7867858
-0.1734222,-0.44562376,1.7919409
-0.18229334,-0.47645745,1.788245
-0.18318476,-0.39786646,1.7931387
-0.16354829,-0.49135897,1.7920873
-0.21122158,-0.41856718,1.7837547
-0.16432269,-0.41257316,1.7980609
-0.1859567,-0.46419862,1.7884569
-0.20520796,-0.45161456,1.7844925
-0.19474494,-0.49517375,1.7816519
-0.19839807,-0.4821676,1.7838992
-0.19217564,-0.43060353,1.7865756
-0.19602968,-0.41766775,1.7881397
-0.11605911,-0.4863724,1.806084
-0.11637513,-0.40377823,1.813008
-0.12896869,-0.5086403,1.8005834
-0.119181775,-0.46726495,1.8066229
-0.14499183,-0.42466372,1.8046206
-0.13854885,-0.45748508,1.804163
-0.1421145,-0.4443057,1.8050423
-0.10658401,-0.4521323,1.8125005
-0.12584354,-0.43847272,1.8090831
-0.1479116,-0.49127108,1.7973862
-0.12933575,-0.4257993,1.8100255
-0.1508722,-0.47248167,1.7975501
-0.12279513,-0.4589717,1.8079145
-0.15752575,-0.44204953,1.7988198
-0.14831239,-0.4093727,1.8036039
-0.11272196,-0.49944276,1.8051218
-0.11313237,-0.4203029,1.8142488
-0.13259532,-0.4094137,1.8089145
-0.13200235,-0.48821566,1.8018758
-0.13547392,-0.4755716,1.80256
-0.15456213,-0.46073765,1.7987462
-0.10989174,-0.4376766,1.8135343
-0.054789845,-0.46216974,1.8298709
-0.08394357,-0.48301286,1.8163887
-0.08724655,-0.46581087,1.8180823
-0.09676522,-0.50202096,1.811593
-0.07430435,-0.44934535,1.8261077
-0.06785138,-0.4784824,1.8217745
-0.07085677,-0.46772894,1.8246263
-0.06416405,-0.5012494,1.8199893
-0.05118409,-0.48242012,1.8282399
-0.08066836,-0.49829867,1.8161498
-0.057656266,-0.45076683,1.8306453
-0.09043049,-0.45436168,1.8196371
-0.061447807,-0.42961088,1.8287575
-0.08088675,-0.41693518,1.8248392
-0.064322695,-0.4185717,1.8286521
-0.093773045,-0.43528467,1.8197427
-0.10004316,-0.48423007,1.8113514
-0.07747194,-0.4354587,1.8255479
-0.10332992,-0.46997267,1.811922
-0.09704756,-0.42178485,1.8194867
-0.1003537,-0.40450504,1.8179526
-0.0020135974,-0.47330663,1.8434876
-0.022131864,-0.45755094,1.8386703
0.0021600358,-0.49330541,1.8418542
-0.04186255,-0.44378737,1.8337693
-0.031225866,-0.49708548,1.8323597
-0.03504107,-0.47726506,1.8329535
-0.0316612,-0.4114763,1.8386999
-0.011495585,-0.5101878,1.8362957
-0.044727325,-0.5126001,1.8242122
-0.011688667,-0.42545682,1.8464705
-0.008642173,-0.4409214,1.846116
-0.0185159,-0.4761194,1.8376673
-0.028302893,-0.42766547,1.83902
-0.03801668,-0.46356302,1.8337586
0.0037219685,-0.5016026,1.8390102
-0.004619048,-0.46005666,1.8446814
-0.0287421,-0.50760394,1.8314886
-0.02473584,-0.4453809,1.8396289
-0.048312217,-0.49347216,1.8262525
-0.048444025,-0.41124037,1.832322
-0.015799414,-0.48836473,1.8366804
-0.015227205,-0.40833163,1.8458705
-0.0451797,-0.42727956,1.8321512
0.05585805,-0.50299954,1.858622
0.055793684,-0.41748905,1.8666102
0.03164267,-0.46996823,1.8532671
0.058406763,-0.43203816,1.8648038
0.010848199,-0.45307323,1.8489028
0.021482434,-0.5045708,1.8447777
0.041441377,-0.51889336,1.8522755
0.044667512,-0.4495361,1.8586727
0.050823625,-0.48127568,1.8584399
0.020452512,-0.41680604,1.8524656
0.037851866,-0.5013274,1.8527596
0.014969633,-0.4729696,1.8485724
0.024692245,-0.4363448,1.8541602
0.017677283,-0.4861072,1.8473536
0.05968383,-0.52077115,1.8578548
0.048795275,-0.4694863,1.8587537
0.035267636,-0.48743588,1.8531239
0.0086544,-0.44108137,1.8506954
0.042364515,-0.43673077,1.8586361
0.03786525,-0.41677636,1.8576161
0.0052391114,-0.424789,1.8505983
0.028473297,-0.4540578,1.8535757
0.08431574,-0.47610277,1.8676114
0.078337416,-0.44507363,1.87067
0.11191695,-0.52514553,1.867062
0.11308555,-0.44164997,1.8846251
0.10805819,-0.5071071,1.8652221
0.06539819,-0.4657736,1.8641818
0.10522606,-0.49208248,1.8699065
0.111905284,-0.43037617,1.8850785
0.07426614,-0.51198304,1.8583126
0.09014575,-0.5079043,1.8594923
0.08935367,-0.49776044,1.8623197
0.11727631,-0.46082437,1.883641
0.09808741,-0.4490441,1.8784757
0.09281734,-0.42860684,1.8781651
0.07674055,-0.4333851,1.8721136
0.09983799,-0.4615453,1.8772303
0.0623133,-0.44990847,1.8638337
0.10554734,-0.49305922,1.8699294
0.08302935,-0.46556902,1.8704463
0.07029857,-0.49408245,1.8596811
0.06995454,-0.4854447,1.8629897
0.07342661,-0.41677418,1.8738122
0.103954196,-0.4803674,1.8747693
0.17536329,-0.4857803,1.8956391
0.14589185,-0.5106681,1.8853614
0.16314675,-0.5180168,1.8874304
0.14182436,-0.49255243,1.888727
0.16896376,-0.45220003,1.8983494
0.12567706,-0.51478904,1.8739952
0.15447521,-0.47062775,1.8940704
0.13231556,-0.44409397,1.8907803
0.13478345,-0.4581539,1.8901827
0.14616825,-0.42453358,1.8979243
0.14805472,-0.43796834,1.8960624
0.11957006,-0.47454968,1.8828576
0.17428404,-0.47293052,1.8977196
0.16128317,-0.5046153,1.8891872
0.15886632,-0.48992288,1.8913513
0.13995978,-0.47905654,1.8905522
0.16726042,-0.4381192,1.9009445
0.16430232,-0.42302656,1.903076
0.12640129,-0.50709105,1.8753607
0.1282408,-0.42606035,1.8920658
0.12417621,-0.49493283,1.8804749
0.14926444,-0.52691233,1.8830622
0.15235871,-0.45702457,1.8949168
0.21175605,-0.48314092,1.912929
0.18940808,-0.46626458,1.9046115
0.22432284,-0.53732157,1.9113091
0.22679523,-0.46436375,1.9154003
0.19619243,-0.48917437,1.9051003
0.22427237,-0.4503209,1.9180243
0.1968206,-0.50101066,1.9039222
0.20021194,-0.5177308,1.9038236
0.20235811,-0.43400878,1.9122953
0.17734241,-0.49992508,1.8939437
0.20439592,-0.44838145,1.9113774
0.18403664,-0.5220884,1.8938663
0.2364591,-0.5028151,1.9142468
0.18316731,-0.43376496,1.9055356
0.21160749,-0.47097558,1.9124324
0.22120468,-0.5207968,1.9117124
0.21665911,-0.50229686,1.9126902
0.187475,-0.45210266,1.90378
0.21997389,-0.4308209,1.920244
0.22909947,-0.48050773,1.9138939
0.23230742,-0.5088522,1.9137497
0.2690808,-0.49352473,1.9243705
0.24055003,-0.4319085,1.9254663
0.27708983,-0.4395903,1.9355834
0.29725865,-0.53022975,1.932129
0.29221925,-0.5106715,1.9324747
0.24470432,-0.47513416,1.9152645
0.26287553,-0.5369569,1.9192853
0.2375637,-0.5287897,1.913061
0.2976492,-0.44156942,1.9420493
0.24364167,-0.4613523,1.9180062
0.28369638,-0.47481075,1.9359008
0.26109242,-0.4578238,1.9264759
0.26095828,-0.44651636,1.9285275
0.27158278,-0.5094219,1.9247079
0.27375266,-0.5248284,1.9250153
0.26877356,-0.48104712,1.9252172
0.24116005,-0.44575822,1.9224315
0.28346333,-0.46146792,1.9352884
0.2482441,-0.49219677,1.9151424
0.254571,-0.51292586,1.9169688
0.25469503,-0.42484635,1.9294916
0.29490763,-0.45143175,1.9405642
0.2885688,-0.4936967,1.9348363
0.35213056,-0.5358153,1.9442331
0.35559145,-0.45050356,1.9555281
0.34773776,-0.5189449,1.9445981
0.31256896,-0.5365726,1.9390403
0.3318755,-0.50964385,1.9434048
0.31214043,-0.5238614,1.9374781
0.3328517,-0.43524188,1.9515736
0.30751726,-0.47848937,1.9428163
0.3086542,-0.49310344,1.9421394
0.35559678,-0.4642275,1.9535327
0.34298757,-0.485779,1.9468809
0.34259883,-0.49910805,1.9459217
0.32794806,-0.49252036,1.9452778
0.3184395,-0.4681387,1.9445591
0.35219252,-0.43325797,1.9577817
0.3201181,-0.45650354,1.9446745
0.33202535,-0.5232235,1.9422525
0.3341655,-0.4498713,1.948284
0.3368337,-0.5426652,1.941533
0.33993983,-0.46903238,1.9466693
0.30478224,-0.5016949,1.9385612
0.3161041,-0.43871206,1.9472767
0.37315184,-0.53716904,1.9513242
0.3848658,-0.514273,1.9600024
0.3905028,-0.53301114,1.9594939
0.41232508,-0.54792225,1.9668461
0.3953239,-0.44776413,1.9699808
0.41480705,-0.4745468,1.9695425
0.36671248,-0.50280046,1.9518894
0.41140047,-0.5336902,1.965625
0.41845617,-0.46312112,1.9703958
0.36974177,-0.52001756,1.9509783
0.4089207,-0.5028463,1.9688483
0.3742434,-0.44801793,1.9641737
0.38308308,-0.4984956,1.9611644
0.3804658,-0.46806473,1.9625239
0.40878922,-0.5165899,1.9694391
0.3805905,-0.48128566,1.9617273
0.40829128,-0.44023943,1.9729965
0.3948165,-0.46138847,1.9678185
0.3612704,-0.48385224,1.9529086
0.41742474,-0.49106473,1.9710737
0.400807,-0.48141748,1.9675044
0.47380424,-0.5464977,1.9914292
0.46475545,-0.4624558,1.9789261
0.4560107,-0.48739958,1.978937
0.4212722,-0.50945556,1.9713507
0.4763978,-0.48588982,1.9824685
0.46782327,-0.44998157,1.9843513
0.47277576,-0.531049,1.9872502
0.43628842,-0.47529274,1.9730655
0.46591106,-0.5108741,1.9823976
0.4317166,-0.44174364,1.9765474
0.43450072,-0.54922605,1.9700651
0.4301345,-0.4552768,1.9735463
0.44624972,-0.5271068,1.9774601
0.4556077,-0.4582903,1.9782387
0.48616335,-0.5091088,1.9871088
0.4436763,-0.49602476,1.9749198
0.4533406,-0.47152773,1.9756459
0.42732325,-0.52792436,1.9692628
0.44446054,-0.5114691,1.9757425
0.4466248,-0.5405917,1.9775431
0.44580027,-0.43525186,1.982379
0.52569413,-0.5203482,1.9975841
0.5380311,-0.45179865,2.0124063
0.5461104,-0.5333056,2.0019736
0.5134972,-0.54272074,1.9959488
0.5013797,-0.5031379,1.9929997
0.48993358,-0.5262144,1.9917717
0.5187986,-0.46995872,2.0009205
0.5337187,-0.55620724,2.0001457
0.5325647,-0.47816828,2.0043945
0.5252969,-0.50489783,1.9981394
0.49457458,-0.4676749,1.9904181
0.4957089,-0.4832703,1.9913476
0.5243194,-0.5334104,1.9999099
0.548589,-0.5199008,1.9998858
0.50455195,-0.5201382,1.9945339
0.4929083,-0.45204335,1.9940437
0.5220699,-0.48668092,1.9992273
0.53006023,-0.4609675,2.0084925
0.50677603,-0.44607714,2.0032315
0.5375683,-0.4973138,2.0016809
0.48485288,-0.53628594,1.9946133
0.53716034,-0.5231876,1.9716932
0.5617892,-0.513696,2.002165
0.5655289,-0.5010855,2.0075614
0.5685124,-0.4722874,2.015504
0.5558083,-0.5232733,1.9940634
0.57082045,-0.48930314,2.0094304
0.5621073,-0.5618095,1.9922491
0.55900055,-0.45019215,2.013033
-0.6291737,-0.23505928,1.1699275
-0.6388625,-0.22806849,1.1697179
-0.61351746,-0.25671473,1.2037221
-0.6284206,-0.24810371,1.1751771
-0.66234756,-0.21846543,1.2729334
-0.6514642,-0.24044335,1.2868767
-0.6548798,-0.20563063,1.2728152
-0.66921866,-0.20741881,1.2669009
-0.66373533,-0.23219289,1.2778401
-0.6513674,-0.21693689,1.2743392
-0.6627888,-0.20719133,1.2694938
-0.6719726,-0.22001335,1.271103
-0.632311,-0.26358628,1.2959559
-0.6211602,-0.21110283,1.280283
-0.6334854,-0.23828298,1.291288
-0.6361309,-0.2744727,1.2895672
-0.6480249,-0.26452887,1.2778411
-0.63943464,-0.25080782,1.2907703
-0.64283663,-0.20358202,1.2745507
-0.64411473,-0.24057052,1.2895527
-0.6252379,-0.23765095,1.2938253
-0.626062,-0.27275968,1.293417
-0.64446205,-0.21610142,1.2756132
-0.61946124,-0.2219834,1.2868022
-0.6337194,-0.2512108,1.2957015
-0.63653916,-0.26204374,1.2900974
-0.62405515,-0.22081344,1.282869
-0.62720096,-0.21159814,1.2768897
-0.65043914,-0.25315404,1.2867887
-0.63017666,-0.20039351,1.2764143
-0.6455423,-0.27606446,1.2764739
-0.64633554,-0.22972098,1.284751
-0.55914766,-0.26446253,1.240464
-0.55910575,-0.21926507,1.2457589
-0.5730841,-0.2643157,1.2268282
-0.57498264,-0.22092052,1.2315665
-0.5588319,-0.25212783,1.2375354
-0.56766737,-0.25277123,1.2314589
-0.5561159,-0.23841746,1.2327985
-0.5701372,-0.22965169,1.2278303
-0.56026846,-0.20728634,1.2434045
-0.56683445,-0.20805363,1.2349246
-0.5591931,-0.22767188,1.232699
-0.56557494,-0.21858451,1.2355964
-0.56872565,-0.24124758,1.227441
-0.56683546,-0.26470107,1.2311361
-0.567833,-0.19613838,1.2322301
-0.5441729,-0.229513,1.2755604
-0.554048,-0.22328447,1.27487
-0.5547746,-0.25328898,1.2451231
-0.5423981,-0.23823436,1.2517798
-0.53702927,-0.2513594,1.2673872
-0.5536401,-0.20734885,1.2570316
-0.54762155,-0.22873011,1.2568629
-0.5449973,-0.27627203,1.2649727
-0.534081,-0.22856234,1.277639
-0.5551642,-0.22864044,1.2437229
-0.5344671,-0.2043812,1.2723855
-0.55157465,-0.21801771,1.2617759
-0.5382122,-0.23953837,1.2682678
-0.533271,-0.2736645,1.273479
-0.5333216,-0.2156154,1.2774755
-0.5370449,-0.26431566,1.273309
-0.5541983,-0.24069785,1.2434775
-0.5523269,-0.26488256,1.250385
-0.5334904,-0.24093534,1.2761599
-0.5200049,-0.24994114,1.2797058
-0.49796435,-0.25352806,1.2808524
-0.5177367,-0.22744979,1.2949251
-0.51409,-0.23806164,1.2823513
-0.5256116,-0.26160058,1.2767527
-0.5230781,-0.27237713,1.27633
-0.5271145,-0.21616736,1.2814627
-0.5197997,-0.26307616,1.2809864
-0.5168228,-0.27323192,1.2809927
-0.5289381,-0.250893,1.2760205
-0.50773954,-0.2465333,1.279394
-0.5173992,-0.2141358,1.2962493
-0.5201563,-0.22478461,1.2811286
-0.521171,-0.2377866,1.2803074
-0.53387195,-0.20644969,1.2808594
